"site";"lgt";"ec1";"";"";"";""
"theme";"ges";"";"";"";"";""
"frequence";"semi-horaire";"";"";"";"";""
"date de debut";"20/01/2017";"";"";"";"";""
"date de fin";"31/12/2017";"";"";"";"";""
"commentaire";"Flux 2017 de FR-LGt v1";"";"";"";"";""
"";"";"";"";"";"";""
"";"";"";"";"";"";""
"date";"time";"FC";"H";"ETR";"LE";"FCH4"
"";"";"";"";"";"";""
"20/12/2017";"16:30";"1.0707";"-16.203";"3.1843641342481E-07";"0.3689";"-0.019847"
"20/12/2017";"17:00";"1.1027";"-14.708";"7.21468183231716E-06";"0.50394";"0.0051705"
"20/12/2017";"17:30";"1.1027";"-14.708";"3.25054735575319E-06";"0.50394";"0.0051705"
"20/12/2017";"18:00";"1.1027";"-14.708";"-2.81621368625781E-06";"0.50394";"0.0051705"
"20/12/2017";"18:30";"1.1027";"-14.708";"-4.02136682406833E-06";"0.50394";"0.0051705"
"20/12/2017";"19:00";"1.1082";"-14.708";"3.76752070114199E-06";"0.41426";"0.0051705"
"20/12/2017";"19:30";"1.1082";"-14.708";"2.04767684603786E-06";"0.41426";"0.0051705"
"20/12/2017";"20:00";"1.1082";"-14.708";"3.08262586633434E-06";"0.41426";"0.0051705"
"20/12/2017";"20:30";"1.1082";"-14.708";"1.05250900690241E-06";"0.41426";"0.0051705"
"20/12/2017";"21:00";"1.1082";"-14.708";"-1.91169261991008E-06";"0.41426";"0.0051705"
"20/12/2017";"21:30";"1.1082";"-14.708";"0.0000021715146132067";"0.41426";"0.0051705"
"20/12/2017";"22:00";"1.1082";"-14.708";"-2.77253498031302E-06";"0.41426";"0.0051705"
"20/12/2017";"22:30";"1.1082";"-14.708";"-1.35450095856302E-06";"0.41426";"0.0051705"
"20/12/2017";"23:00";"1.1082";"-14.708";"3.05062585005797E-06";"0.41426";"0.0051705"
"20/12/2017";"23:30";"1.1027";"-14.708";"-2.53888136623676E-06";"0.50394";"0.0051705"
"21/12/2017";"00:00";"1.1027";"-14.708";"-8.00654867980624E-06";"0.50394";"0.0051705"
"21/12/2017";"00:30";"1.1027";"-14.708";"2.62399505945424E-06";"0.50394";"0.0051705"
"21/12/2017";"01:00";"1.1027";"-14.708";"3.82146061963874E-06";"0.50394";"0.0051705"
"21/12/2017";"01:30";"1.1027";"-14.708";"3.24457476985672E-06";"0.50394";"0.0051705"
"21/12/2017";"02:00";"1.1111";"-14.708";"-0.0000034916650413586";"0.24939";"0.0051705"
"21/12/2017";"02:30";"1.1111";"-14.708";"1.77713070735231E-06";"0.24939";"0.0051705"
"21/12/2017";"03:00";"1.1111";"-14.708";"-1.41796465870033E-06";"0.24939";"0.0051705"
"21/12/2017";"03:30";"1.1111";"-14.708";"-2.39669382492185E-06";"0.24939";"0.0051705"
"21/12/2017";"04:00";"1.1111";"-14.708";"-0.0000273228207832467";"0.24939";"0.0051705"
"21/12/2017";"04:30";"1.1111";"-14.708";"0.0000194504700608393";"0.24939";"0.0051705"
"21/12/2017";"05:00";"1.1111";"-14.708";"5.28485750971952E-06";"0.24939";"0.0051705"
"21/12/2017";"05:30";"1.1111";"-14.708";"8.25350516849224E-06";"0.24939";"0.0051705"
"21/12/2017";"06:00";"1.1111";"-14.708";"5.17505651780158E-06";"0.24939";"0.0051705"
"21/12/2017";"06:30";"1.1111";"-14.708";"-7.17636194777367E-06";"0.24939";"0.0051705"
"21/12/2017";"07:00";"1.1111";"-14.708";"0.0000092476043825925";"0.24939";"0.0051705"
"21/12/2017";"07:30";"1.1111";"-14.708";"2.06367976358168E-06";"0.24939";"0.0051705"
"21/12/2017";"08:00";"1.1111";"-14.708";"0.000022599343980907";"0.24939";"0.0051705"
"21/12/2017";"08:30";"1.0707";"-16.203";"-9.44812877258399E-06";"0.3689";"-0.019847"
"21/12/2017";"09:00";"0.7159";"-12.332";"0.0000353369749211096";"0.87431";"-0.00060853"
"21/12/2017";"09:30";"0.61471";"-8.854";"-0.0000158301336023724";"0.58752";"-0.00060853"
"21/12/2017";"10:00";"0.54364";"-8.854";"0.0000260047858101668";"0.68391";"-0.034358"
"21/12/2017";"10:30";"0.58041";"-9.4977";"-0.0000121186901093735";"1.1386";"-0.034358"
"21/12/2017";"11:00";"0.35748";"-16.928";"-0.0000407832461420139";"2.1593";"-0.034358"
"21/12/2017";"11:30";"0.17936";"-4.8697";"0.0000062499958406496";"1.6969";"0.00012443"
"21/12/2017";"12:00";"0.82334";"-18.498";"-2.39642818353264E-06";"3.5345";"-0.034358"
"21/12/2017";"12:30";"0.37194";"-18.498";"0.0000213748013062569";"5.7194";"-0.025356"
"21/12/2017";"13:00";"0.82334";"-18.498";"0.0000120937886100945";"3.5345";"-0.025356"
"21/12/2017";"13:30";"0.82334";"-18.498";"-0.0000945241650714243";"3.5345";"-0.025356"
"21/12/2017";"14:00";"-0.22443";"0.2101";"0.000010344386989142";"9.18";"-0.011719"
"21/12/2017";"14:30";"0.82334";"-17.772";"0.0000237849588361083";"3.5345";"-0.027884"
"21/12/2017";"15:00";"0.82334";"-21.493";"-8.75172212158691E-06";"3.5345";"-0.0014625"
"21/12/2017";"15:30";"0.83273";"-21.493";"-9.25333872270835E-07";"3.5345";"-0.0049418"
"21/12/2017";"16:00";"1.0476";"-32.534";"-4.74856291046881E-06";"3.3063";"-0.019847"
"21/12/2017";"16:30";"1.1308";"-32.534";"-9.70816322809718E-06";"1.8618";"-0.019847"
"21/12/2017";"17:00";"1.1557";"-35.468";"0.0000042625580808119";"1.5102";"0.013403"
"21/12/2017";"17:30";"1.1616";"-35.468";"2.98941396969692E-07";"1.3351";"0.0099146"
"21/12/2017";"18:00";"1.1616";"-35.468";"-1.86418976689365E-06";"1.3351";"0.0099146"
"21/12/2017";"18:30";"1.1591";"-35.468";"-4.22639321103893E-06";"1.0798";"0.0099146"
"21/12/2017";"19:00";"1.1591";"-35.468";"-2.29671376560796E-06";"1.0798";"0.0088625"
"21/12/2017";"19:30";"1.1591";"-35.468";"-3.26545184230503E-06";"1.0798";"0.0088625"
"21/12/2017";"20:00";"1.1591";"-35.468";"1.47181567287538E-06";"1.0798";"0.007323"
"21/12/2017";"20:30";"1.1591";"-35.468";"-1.73362234322213E-06";"1.0798";"0.007323"
"21/12/2017";"21:00";"1.1591";"-35.468";"4.20198739293034E-06";"1.0798";"0.0090984"
"21/12/2017";"21:30";"1.1591";"-35.468";"-3.07172433035556E-06";"1.0798";"0.0099146"
"21/12/2017";"22:00";"1.1673";"-35.468";"-6.02569166737347E-06";"1.181";"0.0099146"
"21/12/2017";"22:30";"1.1616";"-35.468";"-3.90837379930824E-06";"1.3351";"0.0099146"
"21/12/2017";"23:00";"1.1557";"-35.468";"-3.21960181085274E-06";"1.5102";"0.016145"
"21/12/2017";"23:30";"1.1557";"-35.468";"-7.35583954241743E-06";"1.5102";"0.011115"
"22/12/2017";"00:00";"1.1557";"-35.468";"-3.96328121351335E-06";"1.5102";"0.0067507"
"22/12/2017";"00:30";"1.1557";"-35.468";"3.32718368599239E-06";"1.5102";"0.0019373"
"22/12/2017";"01:00";"1.1557";"-35.468";"4.17482696949391E-06";"1.5102";"0.0067507"
"22/12/2017";"01:30";"1.1557";"-35.468";"-1.83067164110527E-06";"1.5102";"0.0019373"
"22/12/2017";"02:00";"1.1557";"-35.468";"0.0000032702968818727";"1.5102";"0.0067507"
"22/12/2017";"02:30";"1.1557";"-35.468";"-0.0000196191477972328";"1.5102";"0.0067507"
"22/12/2017";"03:00";"1.1557";"-35.468";"-0.0000037459623371944";"1.5102";"0.0067507"
"22/12/2017";"03:30";"1.1557";"-35.468";"7.47918803127635E-06";"1.5102";"0.0067507"
"22/12/2017";"04:00";"1.1557";"-35.468";"2.96161984928882E-06";"1.5102";"0.0067507"
"22/12/2017";"04:30";"1.1557";"-35.468";"0.0000220197009018196";"1.5102";"0.0096475"
"22/12/2017";"05:00";"1.1557";"-35.468";"-0.0000506299918565396";"1.5102";"0.013403"
"22/12/2017";"05:30";"1.1591";"-35.468";"0.0000141104792450445";"1.0798";"0.0088625"
"22/12/2017";"06:00";"1.1454";"-15.134";"-2.21619254702578E-06";"0.58274";"0.0058598"
"22/12/2017";"06:30";"1.1509";"-15.134";"-0.0000394063194001914";"0.39634";"0.0058598"
"22/12/2017";"07:00";"1.1439";"-14.708";"-0.0000013672654473986";"0.33557";"0.0051974"
"22/12/2017";"07:30";"1.1327";"-14.708";"-5.67368681050464E-06";"0.25445";"0.0056745"
"22/12/2017";"08:00";"1.147";"-14.708";"-0.0000304867205357252";"0.35896";"0.0055705"
"22/12/2017";"08:30";"1.1351";"-16.203";"-4.67405303886476E-06";"0.52413";"-0.019847"
"22/12/2017";"09:00";"1.1085";"-15.172";"3.61237989564099E-06";"0.64611";"-0.019847"
"22/12/2017";"09:30";"0.80509";"-16.741";"-8.08744374778999E-06";"3.5479";"0.0019972"
"22/12/2017";"10:00";"0.65985";"-18.218";"4.50420771981616E-06";"2.306";"-0.0020987"
"22/12/2017";"10:30";"0.82334";"-18.218";"-0.0000189810876459649";"3.5345";"-0.0028562"
"22/12/2017";"11:00";"0.17936";"-2.4779";"0.0000110418120487635";"13.954";"-0.00035692"
"22/12/2017";"11:30";"-0.1228";"-2.4779";"0.0000576216850077531";"10.686";"-0.0074291"
"22/12/2017";"12:00";"0.78084";"-7.3153";"-3.46572421796773E-06";"7.65";"-0.021092"
"22/12/2017";"12:30";"0.37194";"-7.3153";"-0.0000064869876542708";"8.1734";"-0.021092"
"22/12/2017";"13:00";"0.82334";"-7.3153";"0.0000136516680325835";"3.5345";"-0.027884"
"22/12/2017";"13:30";"0.82334";"-7.3153";"-0.000011410698424798";"3.5345";"-0.027884"
"22/12/2017";"14:00";"0.82334";"-7.3153";"-7.94789701863011E-06";"3.5345";"-0.0014625"
"22/12/2017";"14:30";"0.83273";"-7.3317";"0.0000217864475939378";"3.5345";"-0.0038787"
"22/12/2017";"15:00";"0.83273";"-7.3317";"-0.0000181761622000089";"3.5345";"-0.0014625"
"22/12/2017";"15:30";"0.83273";"-7.3317";"0.0000112204583706864";"3.5345";"-0.0038787"
"22/12/2017";"16:00";"1.1247";"-27.602";"-0.000026321446203301";"1.95";"-0.019847"
"22/12/2017";"16:30";"1.151";"29.141";"-2.29500903458356E-06";"1.5545";"0.0019373"
"22/12/2017";"17:00";"1.151";"29.141";"1.69756584651419E-06";"1.5545";"0.0019373"
"22/12/2017";"17:30";"1.151";"29.141";"-2.89358960577814E-06";"1.5545";"0.0019373"
"22/12/2017";"18:00";"1.151";"29.141";"7.02758128336023E-06";"1.5545";"0.0019373"
"22/12/2017";"18:30";"1.151";"29.141";"1.77877884812386E-06";"1.5545";"0.0019373"
"22/12/2017";"19:00";"1.151";"29.141";"8.30197914769294E-06";"1.5545";"0.0019373"
"22/12/2017";"19:30";"1.151";"29.141";"-9.40326958832345E-07";"1.5545";"0.0019373"
"22/12/2017";"20:00";"1.151";"29.141";"4.11352339127256E-06";"1.5545";"0.0019373"
"22/12/2017";"20:30";"1.151";"29.141";"2.85179013228934E-06";"1.5545";"0.0019373"
"22/12/2017";"21:00";"1.151";"29.141";"2.02790694413233E-06";"1.5545";"0.0019373"
"22/12/2017";"21:30";"1.151";"29.141";"3.98195833726755E-06";"1.5545";"0.0019373"
"22/12/2017";"22:00";"1.151";"29.141";"-0.000012777619662462";"1.5545";"0.0019373"
"22/12/2017";"22:30";"1.151";"29.141";"1.41361637893544E-06";"1.5545";"0.0018772"
"22/12/2017";"23:00";"1.151";"29.141";"-0.0000115577806616006";"1.5545";"0.0019373"
"22/12/2017";"23:30";"1.151";"29.141";"-3.97776169538654E-06";"1.5545";"0.0019373"
"23/12/2017";"00:00";"1.151";"29.141";"-3.52654106574568E-06";"1.5545";"0.0019373"
"23/12/2017";"00:30";"1.151";"29.141";"3.13257256235489E-06";"1.5545";"0.0019373"
"23/12/2017";"01:00";"1.151";"29.141";"-6.15984516419273E-06";"1.5545";"0.0019373"
"23/12/2017";"01:30";"1.151";"29.141";"3.25251597961025E-06";"1.5545";"0.0019373"
"23/12/2017";"02:00";"1.151";"29.141";"-0.0000044654656862018";"1.5545";"0.0019373"
"23/12/2017";"02:30";"1.151";"29.141";"-2.77320252511482E-06";"1.5545";"0.0019373"
"23/12/2017";"03:00";"1.151";"29.141";"4.03676646048848E-06";"1.5545";"0.0019373"
"23/12/2017";"03:30";"1.151";"29.141";"1.84840087984639E-07";"1.5545";"0.0019373"
"23/12/2017";"04:00";"1.151";"29.141";"-0.0000120932426743343";"1.5545";"0.0019373"
"23/12/2017";"04:30";"1.1557";"-35.468";"2.67779686055219E-06";"1.5102";"0.0019373"
"23/12/2017";"05:00";"1.1557";"-35.468";"-3.02358037936337E-06";"1.5102";"0.0019373"
"23/12/2017";"05:30";"1.1557";"-35.468";"-3.72766630406077E-06";"1.5102";"0.0067507"
"23/12/2017";"06:00";"1.1557";"-35.468";"6.50356267712065E-06";"1.5102";"0.0096475"
"23/12/2017";"06:30";"1.1557";"-35.468";"-5.00936975655933E-06";"1.5102";"0.0067507"
"23/12/2017";"07:00";"1.1616";"-35.468";"7.88074195046381E-06";"1.3351";"0.011115"
"23/12/2017";"07:30";"1.1616";"-35.468";"-0.0000183664127287173";"1.3351";"0.0099146"
"23/12/2017";"08:00";"1.1673";"-35.468";"2.08147409585784E-06";"1.181";"0.0099146"
"23/12/2017";"08:30";"1.1591";"-35.468";"1.21608105915002E-06";"1.0798";"0.0099146"
"23/12/2017";"09:00";"1.1445";"-32.534";"-0.0000128017518746863";"1.4952";"-0.019847"
"23/12/2017";"09:30";"1.1363";"-32.534";"-0.0000197862367956768";"1.6671";"-0.019847"
"23/12/2017";"10:00";"0.83273";"-7.3317";"5.59643902806207E-06";"3.5345";"-0.0038787"
"23/12/2017";"10:30";"0.83273";"-7.3317";"0.0000163075580991192";"3.5345";"-0.0014625"
"23/12/2017";"11:00";"0.82334";"-7.3153";"-0.0000378493572305051";"3.5345";"-0.027884"
"23/12/2017";"11:30";"0.82334";"-7.3153";"0.0000180552083659683";"3.5345";"-0.027884"
"23/12/2017";"12:00";"0.82334";"-7.3153";"0.0000310297501773023";"3.5345";"-0.027884"
"23/12/2017";"12:30";"0.78084";"-7.3153";"0.0000308396041701776";"9.0041";"-0.027884"
"23/12/2017";"13:00";"0.78084";"-7.3153";"-0.0000553920867271205";"7.65";"-0.021092"
"23/12/2017";"13:30";"0.78084";"-7.3153";"0.0000268578122635032";"7.65";"-0.021092"
"23/12/2017";"14:00";"0.82334";"-7.3153";"-5.47769866683013E-06";"3.5345";"-0.027884"
"23/12/2017";"14:30";"0.82334";"-7.3153";"-0.0000555275915702444";"3.5345";"-0.0014625"
"23/12/2017";"15:00";"0.83273";"-7.3153";"-2.94885271453205E-06";"3.5345";"-0.0014625"
"23/12/2017";"15:30";"0.83273";"-7.3317";"-3.99736905579822E-06";"3.5345";"-0.024315"
"23/12/2017";"16:00";"1.1308";"-32.534";"1.22160215499131E-06";"1.8618";"-0.019847"
"23/12/2017";"16:30";"1.1616";"-35.468";"-0.0000123703644469115";"1.3351";"0.0099146"
"23/12/2017";"17:00";"1.171";"-35.468";"-6.68613604414989E-06";"1.0054";"0.0059024"
"23/12/2017";"17:30";"1.163";"-15.134";"-9.85097993991739E-07";"0.60726";"0.0058598"
"23/12/2017";"18:00";"1.148";"-13.256";"6.65410784995132E-06";"0.31585";"0.0055675"
"23/12/2017";"18:30";"1.1445";"-13.256";"2.27764839236458E-06";"0.29626";"0.0051974"
"23/12/2017";"19:00";"1.1445";"-13.256";"-0.0000106885321199022";"0.29626";"0.0051974"
"23/12/2017";"19:30";"1.1439";"-14.708";"-0.0000015038846773175";"0.33557";"0.0051974"
"23/12/2017";"20:00";"1.1327";"-14.708";"-0.0000023058767328661";"0.25445";"0.0054084"
"23/12/2017";"20:30";"1.1327";"-14.708";"0.0000071139569882754";"0.25445";"0.0054084"
"23/12/2017";"21:00";"1.1327";"-14.708";"-0.0000036214454543701";"0.25445";"0.0055326"
"23/12/2017";"21:30";"1.1111";"-14.708";"0.0000429707397423265";"0.24939";"0.0053773"
"23/12/2017";"22:00";"1.1111";"-14.708";"-0.0000115096630599061";"0.24939";"0.0051705"
"23/12/2017";"22:30";"1.1111";"-14.708";"-8.11467459873114E-06";"0.24939";"0.0051705"
"23/12/2017";"23:00";"1.1111";"-14.708";"8.07829171859663E-06";"0.24939";"0.0051705"
"23/12/2017";"23:30";"1.1111";"-14.708";"-0.0000103731307632377";"0.24939";"0.0051705"
"24/12/2017";"00:00";"1.1111";"-14.708";"0.0000040301969197408";"0.24939";"0.0051705"
"24/12/2017";"00:30";"1.1111";"-14.708";"-4.88515649612114E-06";"0.24939";"0.0051705"
"24/12/2017";"01:00";"1.1111";"-14.708";"-0.0000159611414360779";"0.24939";"0.0051705"
"24/12/2017";"01:30";"1.1111";"-14.708";"5.79990473231565E-06";"0.24939";"0.0051705"
"24/12/2017";"02:00";"1.1111";"-14.708";"-2.95680778214108E-06";"0.24939";"0.0051705"
"24/12/2017";"02:30";"1.1111";"-14.708";"8.22879499139483E-06";"0.24939";"0.0051705"
"24/12/2017";"03:00";"1.1111";"-14.708";"-0.000020672310038998";"0.24939";"0.0051705"
"24/12/2017";"03:30";"1.1111";"-14.708";"3.36546492998115E-06";"0.24939";"0.0051705"
"24/12/2017";"04:00";"1.1111";"-14.708";"4.84430019465903E-06";"0.24939";"0.0051705"
"24/12/2017";"04:30";"1.1111";"-14.708";"0.0000150598179857497";"0.24939";"0.0051705"
"24/12/2017";"05:00";"1.1111";"-14.708";"-7.70179710141967E-06";"0.24939";"0.0051705"
"24/12/2017";"05:30";"1.1111";"-14.708";"2.80527672997464E-06";"0.24939";"0.0051705"
"24/12/2017";"06:00";"1.1111";"-14.708";"1.26485005207093E-06";"0.24939";"0.0051705"
"24/12/2017";"06:30";"1.1027";"-14.708";"3.36131473662193E-06";"0.50394";"0.0051705"
"24/12/2017";"07:00";"1.1027";"-14.708";"1.92705955598586E-06";"0.50394";"0.0051705"
"24/12/2017";"07:30";"1.1027";"-14.708";"3.18075219434598E-06";"0.50394";"0.0051705"
"24/12/2017";"08:00";"1.1027";"-14.708";"1.72714618000681E-06";"0.50394";"0.0051705"
"24/12/2017";"08:30";"1.1027";"-14.708";"2.05406275414441E-06";"0.50394";"0.0051705"
"24/12/2017";"09:00";"1.0512";"-16.203";"-2.36055524273731E-06";"0.47944";"-0.019847"
"24/12/2017";"09:30";"0.57848";"-7.3317";"6.92353327979169E-06";"0.74768";"-0.00060853"
"24/12/2017";"10:00";"0.61157";"-7.3153";"-4.20793190831709E-06";"0.67302";"-0.00063087"
"24/12/2017";"10:30";"0.42719";"-8.854";"-0.0000523033529236519";"0.37316";"-0.0026128"
"24/12/2017";"11:00";"-0.11271";"0.2101";"-0.0000899561152130333";"-1.6716";"0.0067418"
"24/12/2017";"11:30";"-0.0090583";"0.051588";"0.0000116026904386821";"-1.3074";"0.0014451"
"24/12/2017";"12:00";"0.27967";"0.051588";"8.49300317592252E-06";"-0.086906";"0.0016054"
"24/12/2017";"12:30";"0.61471";"-8.854";"3.20022238508142E-06";"0.58752";"-0.00069849"
"24/12/2017";"13:00";"0.4323";"-8.854";"0.0000173083168472779";"0.414";"-0.0026128"
"24/12/2017";"13:30";"0.62065";"-7.3317";"0.0000101374377492519";"0.64452";"-0.0010252"
"24/12/2017";"14:00";"0.60162";"-7.3153";"-0.0000113215342135736";"0.72401";"-0.00095245"
"24/12/2017";"14:30";"0.5969";"-7.3153";"-0.0000164305682306249";"0.92767";"-0.00060853"
"24/12/2017";"15:00";"0.59081";"-12.332";"-0.0000493641297923863";"0.68376";"-0.020606"
"24/12/2017";"15:30";"0.94056";"-15.781";"7.37111103006712E-06";"1.0806";"-0.020606"
"24/12/2017";"16:00";"1.0731";"-14.708";"-0.0000126352494266458";"0.45979";"-0.019847"
"24/12/2017";"16:30";"1.0974";"-14.708";"-3.25317982782838E-06";"0.34097";"0.0051705"
"24/12/2017";"17:00";"1.1043";"-14.708";"-0.000023753302088313";"0.41426";"0.0051705"
"24/12/2017";"17:30";"1.1043";"-14.708";"-0.0000153595042602912";"0.41426";"0.0051705"
"24/12/2017";"18:00";"1.1043";"-14.708";"-0.0000101212806809298";"0.41426";"0.0051705"
"24/12/2017";"18:30";"1.1026";"-14.708";"0.0000405896498464343";"0.41426";"0.0051705"
"24/12/2017";"19:00";"1.1026";"-14.708";"0.0000594605915790721";"0.41426";"0.0051705"
"24/12/2017";"19:30";"1.1026";"-14.708";"4.94975736396234E-06";"0.41426";"0.0051705"
"24/12/2017";"20:00";"1.098";"-14.708";"0.0000155274412980001";"0.41426";"0.0051705"
"24/12/2017";"20:30";"1.098";"-14.708";"0.0000105749073211488";"0.41426";"0.0051705"
"24/12/2017";"21:00";"1.098";"-14.708";"-0.000020261300433251";"0.41426";"0.0051705"
"24/12/2017";"21:30";"1.0884";"-14.708";"-0.0000172660869842621";"0.41426";"0.0051705"
"24/12/2017";"22:00";"1.0822";"-14.708";"7.77346968688389E-06";"0.41426";"0.0051705"
"24/12/2017";"22:30";"1.0822";"-14.708";"-2.65716113268742E-06";"0.41426";"0.0051705"
"24/12/2017";"23:00";"1.0822";"-14.708";"0.0000100870757513499";"0.41426";"0.0051705"
"24/12/2017";"23:30";"1.0905";"-12.403";"3.63283596876185E-06";"0.19799";"0.0050345"
"25/12/2017";"00:00";"1.0974";"-12.403";"-4.36668960266533E-06";"0.051969";"0.0047482"
"25/12/2017";"00:30";"1.0716";"-12.403";"-5.91899176410962E-06";"-0.052269";"0.0047482"
"25/12/2017";"01:00";"1.0682";"-12.403";"-1.67949393130782E-06";"-0.052269";"0.0047482"
"25/12/2017";"01:30";"1.0682";"-12.403";"-6.77411896985049E-06";"-0.052269";"0.0047482"
"25/12/2017";"02:00";"1.0719";"-12.403";"0.0000099704248329327";"0.18879";"0.0047482"
"25/12/2017";"02:30";"1.0719";"-12.403";"1.26988109182648E-06";"0.18879";"0.0047482"
"25/12/2017";"03:00";"1.0719";"-12.403";"0.0000148068649154123";"0.18879";"0.0047482"
"25/12/2017";"03:30";"1.0719";"-12.403";"0.0000173354839513765";"0.18879";"0.0047482"
"25/12/2017";"04:00";"1.0648";"-6.4042";"-0.0000227005107351744";"0.13322";"0.0047482"
"25/12/2017";"04:30";"1.0648";"-6.4042";"2.28710422418499E-06";"0.13322";"0.0047482"
"25/12/2017";"05:00";"1.0556";"-6.4042";"-2.40747656328909E-06";"0.13455";"0.0033991"
"25/12/2017";"05:30";"1.0448";"-6.4042";"-4.35104844283281E-06";"0.14549";"0.0032849"
"25/12/2017";"06:00";"1.0263";"-6.4042";"-7.27256218447673E-06";"0.13619";"0.0041672"
"25/12/2017";"06:30";"1.0398";"-19.97";"-0.0000035825216200375";"0.52056";"0.0040854"
"25/12/2017";"07:00";"1.027";"-13.644";"1.05787291666097E-06";"0.39649";"0.003841"
"25/12/2017";"07:30";"0.98209";"-13.644";"-0.0000139117024565125";"0.33865";"0.003841"
"25/12/2017";"08:00";"0.91482";"-14.708";"3.21847581254423E-06";"1.1309";"0.0040455"
"25/12/2017";"08:30";"0.77235";"-14.708";"-3.76119873481107E-06";"3.4979";"0.0037226"
"25/12/2017";"09:00";"0.75876";"-16.203";"-9.10401850946977E-06";"1.8348";"-0.019847"
"25/12/2017";"09:30";"0.68005";"-16.203";"-9.68232577340582E-06";"1.6918";"-0.019847"
"25/12/2017";"10:00";"0.68005";"-16.203";"0.0000257716285637943";"1.6918";"-0.019847"
"25/12/2017";"10:30";"0.67944";"-5.1658";"-0.0000161521361195411";"0.64019";"0.0030021"
"25/12/2017";"11:00";"0.65419";"-5.0073";"0.0000177249527712367";"1.4354";"-0.0016884"
"25/12/2017";"11:30";"0.69099";"-5.0073";"-0.0000173569975024246";"1.5989";"-0.0017205"
"25/12/2017";"12:00";"0.69099";"-5.0073";"4.68255021460236E-06";"1.7577";"-0.0017205"
"25/12/2017";"12:30";"0.67262";"-7.3317";"-0.000017406775407222";"1.9549";"-0.0017205"
"25/12/2017";"13:00";"0.67262";"-7.3317";"0.0000292974906560144";"1.9549";"-0.0017205"
"25/12/2017";"13:30";"0.58329";"-5.0073";"0.0000566306026441813";"0.84616";"0.00014414"
"25/12/2017";"14:00";"0.61109";"-5.0073";"-0.0000199150944029317";"1.2303";"-0.0016716"
"25/12/2017";"14:30";"0.61109";"-5.8604";"3.52703629196552E-06";"0.92878";"0.0013191"
"25/12/2017";"15:00";"0.56979";"-2.4779";"7.06451017647903E-06";"0.52131";"-0.020606"
"25/12/2017";"15:30";"0.59935";"-2.4779";"0.0000138913974253623";"0.96703";"-0.020606"
"25/12/2017";"16:00";"0.62724";"-5.1658";"-0.0000129162850564353";"0.73737";"0.0013458"
"25/12/2017";"16:30";"1.0193";"-6.4042";"-0.0000114248163498417";"0.10965";"-0.019847"
"25/12/2017";"17:00";"1.0556";"-6.4042";"5.91679629593794E-06";"0.13455";"0.0032849"
"25/12/2017";"17:30";"1.0556";"-6.4042";"-5.10655889429615E-06";"0.13455";"0.0032849"
"25/12/2017";"18:00";"1.0556";"-6.4042";"0.0000106200537145044";"0.13455";"0.0032849"
"25/12/2017";"18:30";"1.0448";"-6.4042";"3.84019330295575E-06";"0.14549";"0.0032849"
"25/12/2017";"19:00";"1.0462";"-6.4042";"5.15577841332461E-06";"0.14402";"0.0032802"
"25/12/2017";"19:30";"1.0263";"-6.4042";"0.0000583386737923856";"0.13619";"0.0041672"
"25/12/2017";"20:00";"1.027";"-13.644";"0.000040175634510962";"0.39649";"0.003841"
"25/12/2017";"20:30";"1.0012";"-14.708";"-0.0000179167132814292";"1.3315";"0.0040455"
"25/12/2017";"21:00";"0.86562";"-14.708";"9.55066701819775E-06";"2.3592";"0.0035831"
"25/12/2017";"21:30";"0.96024";"-14.708";"-0.0000244129081750797";"0.50394";"0.0011161"
"25/12/2017";"22:00";"0.96024";"-14.708";"-0.0000283674698480967";"0.50394";"0.0015103"
"25/12/2017";"22:30";"0.96024";"-14.708";"-0.0000218995438045261";"0.51898";"0.0011161"
"25/12/2017";"23:00";"1.1027";"-14.708";"-0.0000102307823595807";"0.50394";"-0.00091153"
"25/12/2017";"23:30";"0.96024";"-14.708";"0.000170196704213238";"0.50394";"0.0011161"
